                              Open     High      Low    Close     upper  \
Date                                                                      
2023-02-13 04:59:00+00:00  1.06686  1.06686  1.06671  1.06672  1.066945   
2023-02-13 05:00:00+00:00  1.06671  1.06678  1.06665  1.06666  1.066953   
2023-02-13 05:01:00+00:00  1.06665  1.06665  1.06648  1.06650  1.066994   
2023-02-13 05:02:00+00:00  1.06650  1.06658  1.06650  1.06657  1.067009   
2023-02-13 05:03:00+00:00  1.06656  1.06657  1.06650  1.06651  1.067030   
2023-02-13 05:04:00+00:00  1.06650  1.06656  1.06648  1.06656  1.067034   
2023-02-13 05:05:00+00:00  1.06658  1.06658  1.06650  1.06655  1.067039   
2023-02-13 05:06:00+00:00  1.06656  1.06660  1.06654  1.06656  1.067040   
2023-02-13 05:07:00+00:00  1.06656  1.06657  1.06650  1.06652  1.067037   
2023-02-13 05:08:00+00:00  1.06654  1.06659  1.06652  1.06658  1.067022   
2023-02-13 05:09:00+00:00  1.06658  1.06658  1.06653  1.06656  1.067012   
2023-02-13 05:10:00+00:00  1.06654  1.06661  1.06654  1.06660  1.066992   
2023-02-13 05:11:00+00:00  1.06660  1.06666  1.06660  1.06660  1.066967   
2023-02-13 05:12:00+00:00  1.06662  1.06664  1.06660  1.06660  1.066938   
2023-02-13 05:13:00+00:00  1.06660  1.06662  1.06656  1.06656  1.066897   
2023-02-13 05:14:00+00:00  1.06654  1.06666  1.06653  1.06656  1.066852   
2023-02-13 05:15:00+00:00  1.06655  1.06667  1.06654  1.06666  1.066840   
2023-02-13 05:16:00+00:00  1.06666  1.06666  1.06654  1.06656  1.066811   
2023-02-13 05:17:00+00:00  1.06658  1.06678  1.06658  1.06677  1.066780   
2023-02-13 05:18:00+00:00  1.06680  1.06690  1.06677  1.06682  1.066766   
2023-02-13 05:19:00+00:00  1.06682  1.06686  1.06674  1.06678  1.066780   
2023-02-13 05:20:00+00:00  1.06677  1.06689  1.06676  1.06688  1.066827   
2023-02-13 05:21:00+00:00  1.06688  1.06696  1.06686  1.06696  1.066891   
2023-02-13 05:22:00+00:00  1.06694  1.06698  1.06694  1.06696  1.066944   
2023-02-13 05:23:00+00:00  1.06696  1.06696  1.06682  1.06688  1.066970   
2023-02-13 05:24:00+00:00  1.06685  1.06694  1.06684  1.06690  1.066998   
2023-02-13 05:25:00+00:00  1.06688  1.06690  1.06684  1.06686  1.067014   
2023-02-13 05:26:00+00:00  1.06685  1.06695  1.06685  1.06694  1.067041   
2023-02-13 05:27:00+00:00  1.06693  1.06696  1.06692  1.06695  1.067061   
2023-02-13 05:28:00+00:00  1.06696  1.06696  1.06685  1.06686  1.067069   
2023-02-13 05:29:00+00:00  1.06686  1.06692  1.06686  1.06690  1.067076   
2023-02-13 05:30:00+00:00  1.06692  1.06694  1.06682  1.06682  1.067076   
2023-02-13 05:31:00+00:00  1.06682  1.06682  1.06670  1.06670  1.067071   
2023-02-13 05:32:00+00:00  1.06670  1.06672  1.06664  1.06670  1.067065   
2023-02-13 05:33:00+00:00  1.06674  1.06680  1.06652  1.06654  1.067068   
2023-02-13 05:34:00+00:00  1.06656  1.06658  1.06641  1.06641  1.067093   
2023-02-13 05:35:00+00:00  1.06640  1.06648  1.06636  1.06648  1.067109   
2023-02-13 05:36:00+00:00  1.06646  1.06646  1.06632  1.06642  1.067126   
2023-02-13 05:37:00+00:00  1.06641  1.06647  1.06638  1.06645  1.067138   
2023-02-13 05:38:00+00:00  1.06645  1.06646  1.06639  1.06642  1.067145   
2023-02-13 05:39:00+00:00  1.06642  1.06644  1.06638  1.06638  1.067153   
2023-02-13 05:40:00+00:00  1.06636  1.06651  1.06636  1.06651  1.067138   
2023-02-13 05:41:00+00:00  1.06652  1.06652  1.06648  1.06648  1.067107   
2023-02-13 05:42:00+00:00  1.06651  1.06657  1.06647  1.06652  1.067070   
2023-02-13 05:43:00+00:00  1.06652  1.06666  1.06652  1.06664  1.067045   
2023-02-13 05:44:00+00:00  1.06663  1.06674  1.06661  1.06664  1.067014   
2023-02-13 05:45:00+00:00  1.06665  1.06670  1.06660  1.06669  1.066992   
2023-02-13 05:46:00+00:00  1.06668  1.06681  1.06668  1.06681  1.066967   
2023-02-13 05:47:00+00:00  1.06681  1.06682  1.06675  1.06676  1.066930   
2023-02-13 05:48:00+00:00  1.06675  1.06678  1.06668  1.06677  1.066914   
2023-02-13 05:49:00+00:00  1.06674  1.06688  1.06670  1.06686  1.066905   
2023-02-13 05:50:00+00:00  1.06684  1.06688  1.06680  1.06682  1.066905   
2023-02-13 05:51:00+00:00  1.06680  1.06682  1.06677  1.06678  1.066916   
2023-02-13 05:52:00+00:00  1.06676  1.06678  1.06668  1.06676  1.066924   
2023-02-13 05:53:00+00:00  1.06677  1.06692  1.06675  1.06690  1.066965   
2023-02-13 05:54:00+00:00  1.06690  1.06696  1.06686  1.06694  1.067002   
2023-02-13 05:55:00+00:00  1.06694  1.06697  1.06690  1.06696  1.067041   
2023-02-13 05:56:00+00:00  1.06700  1.06706  1.06700  1.06706  1.067090   
2023-02-13 05:57:00+00:00  1.06706  1.06706  1.06692  1.06696  1.067111   
2023-02-13 05:58:00+00:00  1.06694  1.06696  1.06686  1.06696  1.067122   
2023-02-13 05:59:00+00:00  1.06696  1.06702  1.06695  1.06696  1.067116   
2023-02-13 06:00:00+00:00  1.06696  1.06697  1.06684  1.06692  1.067114   
2023-02-13 06:01:00+00:00  1.06692  1.06696  1.06673  1.06696  1.067105   
2023-02-13 06:02:00+00:00  1.06698  1.06713  1.06694  1.06713  1.067124   
2023-02-13 06:03:00+00:00  1.06712  1.06718  1.06710  1.06717  1.067162   
2023-02-13 06:04:00+00:00  1.06714  1.06721  1.06712  1.06713  1.067180   
2023-02-13 06:05:00+00:00  1.06713  1.06713  1.06702  1.06706  1.067184   
2023-02-13 06:06:00+00:00  1.06708  1.06718  1.06702  1.06716  1.067213   
2023-02-13 06:07:00+00:00  1.06715  1.06722  1.06712  1.06718  1.067237   
2023-02-13 06:08:00+00:00  1.06718  1.06718  1.06706  1.06714  1.067248   
2023-02-13 06:09:00+00:00  1.06713  1.06718  1.06708  1.06713  1.067261   
2023-02-13 06:10:00+00:00  1.06718  1.06718  1.06705  1.06706  1.067260   
2023-02-13 06:11:00+00:00  1.06706  1.06706  1.06694  1.06703  1.067247   
2023-02-13 06:12:00+00:00  1.06703  1.06716  1.06702  1.06716  1.067236   
2023-02-13 06:13:00+00:00  1.06712  1.06715  1.06699  1.06700  1.067230   
2023-02-13 06:14:00+00:00  1.06702  1.06704  1.06694  1.06702  1.067227   
2023-02-13 06:15:00+00:00  1.06700  1.06710  1.06700  1.06707  1.067226   
2023-02-13 06:16:00+00:00  1.06706  1.06708  1.06702  1.06702  1.067225   
2023-02-13 06:17:00+00:00  1.06704  1.06718  1.06704  1.06712  1.067228   
2023-02-13 06:18:00+00:00  1.06718  1.06718  1.06705  1.06709  1.067227   
2023-02-13 06:19:00+00:00  1.06709  1.06712  1.06704  1.06706  1.067223   
2023-02-13 06:20:00+00:00  1.06707  1.06712  1.06705  1.06712  1.067213   
2023-02-13 06:21:00+00:00  1.06718  1.06728  1.06717  1.06722  1.067223   
2023-02-13 06:22:00+00:00  1.06720  1.06729  1.06720  1.06728  1.067253   
2023-02-13 06:23:00+00:00  1.06727  1.06736  1.06723  1.06733  1.067289   
2023-02-13 06:24:00+00:00  1.06732  1.06738  1.06730  1.06738  1.067336   
2023-02-13 06:25:00+00:00  1.06740  1.06750  1.06738  1.06741  1.067384   
2023-02-13 06:26:00+00:00  1.06742  1.06748  1.06737  1.06747  1.067438   
2023-02-13 06:27:00+00:00  1.06746  1.06747  1.06742  1.06746  1.067481   
2023-02-13 06:28:00+00:00  1.06747  1.06748  1.06745  1.06745  1.067518   
2023-02-13 06:29:00+00:00  1.06744  1.06746  1.06740  1.06740  1.067542   
2023-02-13 06:30:00+00:00  1.06740  1.06748  1.06739  1.06746  1.067572   
2023-02-13 06:31:00+00:00  1.06748  1.06750  1.06740  1.06750  1.067602   
2023-02-13 06:32:00+00:00  1.06748  1.06770  1.06748  1.06768  1.067672   
2023-02-13 06:33:00+00:00  1.06768  1.06784  1.06767  1.06780  1.067751   
2023-02-13 06:34:00+00:00  1.06778  1.06784  1.06770  1.06781  1.067819   
2023-02-13 06:35:00+00:00  1.06780  1.06792  1.06779  1.06786  1.067887   
2023-02-13 06:36:00+00:00  1.06786  1.06793  1.06782  1.06790  1.067946   
2023-02-13 06:37:00+00:00  1.06791  1.06793  1.06784  1.06793  1.068007   
2023-02-13 06:38:00+00:00  1.06791  1.06791  1.06774  1.06782  1.068031   
2023-02-13 06:39:00+00:00  1.06780  1.06780  1.06760  1.06761  1.068015   
2023-02-13 06:40:00+00:00  1.06762  1.06780  1.06762  1.06774  1.068010   
2023-02-13 06:41:00+00:00  1.06770  1.06777  1.06770  1.06774  1.068010   
2023-02-13 06:42:00+00:00  1.06772  1.06794  1.06767  1.06780  1.068016   
2023-02-13 06:43:00+00:00  1.06778  1.06789  1.06775  1.06776  1.068017   
2023-02-13 06:44:00+00:00  1.06774  1.06781  1.06768  1.06775  1.068016   
2023-02-13 06:45:00+00:00  1.06774  1.06784  1.06773  1.06784  1.068024   
2023-02-13 06:46:00+00:00  1.06782  1.06785  1.06776  1.06784  1.068033   
2023-02-13 06:47:00+00:00  1.06782  1.06792  1.06776  1.06782  1.068033   
2023-02-13 06:48:00+00:00  1.06780  1.06786  1.06776  1.06779  1.068024   
2023-02-13 06:49:00+00:00  1.06779  1.06783  1.06774  1.06781  1.067997   
2023-02-13 06:50:00+00:00  1.06779  1.06779  1.06770  1.06776  1.067967   
2023-02-13 06:51:00+00:00  1.06772  1.06772  1.06766  1.06769  1.067934   
2023-02-13 06:52:00+00:00  1.06766  1.06766  1.06759  1.06760  1.067945   
2023-02-13 06:53:00+00:00  1.06760  1.06762  1.06753  1.06754  1.067963   
2023-02-13 06:54:00+00:00  1.06755  1.06764  1.06754  1.06760  1.067966   
2023-02-13 06:55:00+00:00  1.06761  1.06766  1.06755  1.06755  1.067964   
2023-02-13 06:56:00+00:00  1.06754  1.06754  1.06743  1.06743  1.067968   
2023-02-13 06:57:00+00:00  1.06744  1.06770  1.06744  1.06770  1.067937   
2023-02-13 06:58:00+00:00  1.06769  1.06772  1.06752  1.06754  1.067928   
2023-02-13 06:59:00+00:00  1.06754  1.06755  1.06734  1.06740  1.067949   
2023-02-13 07:00:00+00:00  1.06736  1.06740  1.06724  1.06728  1.067978   
2023-02-13 07:01:00+00:00  1.06728  1.06758  1.06724  1.06756  1.067970   
2023-02-13 07:02:00+00:00  1.06756  1.06770  1.06752  1.06768  1.067957   
2023-02-13 07:03:00+00:00  1.06768  1.06768  1.06753  1.06759  1.067945   
2023-02-13 07:04:00+00:00  1.06763  1.06772  1.06760  1.06764  1.067935   
2023-02-13 07:05:00+00:00  1.06764  1.06792  1.06755  1.06784  1.067935   
2023-02-13 07:06:00+00:00  1.06782  1.06812  1.06780  1.06811  1.068004   
2023-02-13 07:07:00+00:00  1.06814  1.06816  1.06797  1.06800  1.068038   
2023-02-13 07:08:00+00:00  1.06799  1.06808  1.06794  1.06800  1.068073   
2023-02-13 07:09:00+00:00  1.06802  1.06812  1.06798  1.06812  1.068131   
2023-02-13 07:10:00+00:00  1.06812  1.06827  1.06811  1.06820  1.068206   
2023-02-13 07:11:00+00:00  1.06820  1.06823  1.06794  1.06794  1.068229   
2023-02-13 07:12:00+00:00  1.06794  1.06800  1.06780  1.06789  1.068246   
2023-02-13 07:13:00+00:00  1.06788  1.06816  1.06788  1.06816  1.068301   
2023-02-13 07:14:00+00:00  1.06814  1.06814  1.06800  1.06808  1.068337   
2023-02-13 07:15:00+00:00  1.06808  1.06830  1.06808  1.06828  1.068402   
2023-02-13 07:16:00+00:00  1.06828  1.06830  1.06820  1.06826  1.068444   
2023-02-13 07:17:00+00:00  1.06825  1.06829  1.06822  1.06827  1.068494   
2023-02-13 07:18:00+00:00  1.06827  1.06828  1.06817  1.06823  1.068522   
2023-02-13 07:19:00+00:00  1.06824  1.06825  1.06814  1.06818  1.068519   
2023-02-13 07:20:00+00:00  1.06818  1.06828  1.06818  1.06826  1.068484   
2023-02-13 07:21:00+00:00  1.06826  1.06848  1.06820  1.06837  1.068500   
2023-02-13 07:22:00+00:00  1.06836  1.06850  1.06832  1.06846  1.068537   
2023-02-13 07:23:00+00:00  1.06846  1.06864  1.06838  1.06862  1.068582   
2023-02-13 07:24:00+00:00  1.06862  1.06868  1.06848  1.06851  1.068587   
2023-02-13 07:25:00+00:00  1.06852  1.06878  1.06852  1.06868  1.068649   
2023-02-13 07:26:00+00:00  1.06868  1.06869  1.06858  1.06862  1.068703   
2023-02-13 07:27:00+00:00  1.06862  1.06865  1.06854  1.06861  1.068743   
2023-02-13 07:28:00+00:00  1.06863  1.06873  1.06858  1.06858  1.068769   
2023-02-13 07:29:00+00:00  1.06860  1.06890  1.06860  1.06890  1.068864   
2023-02-13 07:30:00+00:00  1.06892  1.06900  1.06880  1.06888  1.068941   
2023-02-13 07:31:00+00:00  1.06886  1.06886  1.06862  1.06864  1.068946   
2023-02-13 07:32:00+00:00  1.06864  1.06869  1.06859  1.06868  1.068935   
2023-02-13 07:33:00+00:00  1.06867  1.06870  1.06850  1.06857  1.068936   
2023-02-13 07:34:00+00:00  1.06856  1.06858  1.06845  1.06858  1.068923   
2023-02-13 07:35:00+00:00  1.06856  1.06864  1.06852  1.06860  1.068927   
2023-02-13 07:36:00+00:00  1.06860  1.06896  1.06860  1.06890  1.068971   
2023-02-13 07:37:00+00:00  1.06890  1.06896  1.06882  1.06882  1.068992   
2023-02-13 07:38:00+00:00  1.06882  1.06882  1.06867  1.06870  1.068984   
2023-02-13 07:39:00+00:00  1.06870  1.06872  1.06851  1.06860  1.068949   
2023-02-13 07:40:00+00:00  1.06859  1.06867  1.06854  1.06866  1.068921   
2023-02-13 07:41:00+00:00  1.06865  1.06865  1.06851  1.06862  1.068902   
2023-02-13 07:42:00+00:00  1.06862  1.06862  1.06852  1.06856  1.068894   
2023-02-13 07:43:00+00:00  1.06855  1.06856  1.06820  1.06826  1.068937   
2023-02-13 07:44:00+00:00  1.06827  1.06840  1.06825  1.06836  1.068950   
2023-02-13 07:45:00+00:00  1.06836  1.06846  1.06832  1.06836  1.068957   
2023-02-13 07:46:00+00:00  1.06836  1.06838  1.06824  1.06834  1.068965   
2023-02-13 07:47:00+00:00  1.06834  1.06842  1.06830  1.06835  1.068970   
2023-02-13 07:48:00+00:00  1.06836  1.06836  1.06828  1.06830  1.068978   
2023-02-13 07:49:00+00:00  1.06831  1.06844  1.06828  1.06844  1.068932   
2023-02-13 07:50:00+00:00  1.06844  1.06848  1.06837  1.06838  1.068884   
2023-02-13 07:51:00+00:00  1.06842  1.06847  1.06841  1.06845  1.068873   
2023-02-13 07:52:00+00:00  1.06845  1.06885  1.06845  1.06870  1.068876   
2023-02-13 07:53:00+00:00  1.06871  1.06878  1.06862  1.06862  1.068880   
2023-02-13 07:54:00+00:00  1.06862  1.06862  1.06848  1.06851  1.068876   
2023-02-13 07:55:00+00:00  1.06850  1.06855  1.06842  1.06846  1.068869   
2023-02-13 07:56:00+00:00  1.06846  1.06848  1.06842  1.06848  1.068801   
2023-02-13 07:57:00+00:00  1.06848  1.06855  1.06842  1.06850  1.068747   
2023-02-13 07:58:00+00:00  1.06848  1.06848  1.06832  1.06834  1.068716   
2023-02-13 07:59:00+00:00  1.06832  1.06842  1.06825  1.06831  1.068702   
2023-02-13 08:00:00+00:00  1.06834  1.06856  1.06832  1.06854  1.068681   
2023-02-13 08:01:00+00:00  1.06854  1.06854  1.06820  1.06830  1.068658   
2023-02-13 08:02:00+00:00  1.06831  1.06834  1.06800  1.06816  1.068658   
2023-02-13 08:03:00+00:00  1.06818  1.06824  1.06802  1.06803  1.068690   
2023-02-13 08:04:00+00:00  1.06805  1.06820  1.06792  1.06800  1.068719   
2023-02-13 08:05:00+00:00  1.06800  1.06812  1.06792  1.06800  1.068739   
2023-02-13 08:06:00+00:00  1.06802  1.06802  1.06780  1.06781  1.068782   
2023-02-13 08:07:00+00:00  1.06780  1.06798  1.06780  1.06788  1.068800   
2023-02-13 08:08:00+00:00  1.06786  1.06796  1.06781  1.06796  1.068807   
2023-02-13 08:09:00+00:00  1.06796  1.06806  1.06794  1.06796  1.068798   
2023-02-13 08:10:00+00:00  1.06796  1.06812  1.06794  1.06806  1.068787   
2023-02-13 08:11:00+00:00  1.06804  1.06806  1.06794  1.06806  1.068765   
2023-02-13 08:12:00+00:00  1.06806  1.06841  1.06806  1.06836  1.068708   
2023-02-13 08:13:00+00:00  1.06837  1.06850  1.06836  1.06845  1.068677   
2023-02-13 08:14:00+00:00  1.06846  1.06850  1.06828  1.06830  1.068648   
2023-02-13 08:15:00+00:00  1.06828  1.06832  1.06809  1.06820  1.068618   
2023-02-13 08:16:00+00:00  1.06819  1.06821  1.06790  1.06792  1.068583   
2023-02-13 08:17:00+00:00  1.06793  1.06802  1.06775  1.06783  1.068541   
2023-02-13 08:18:00+00:00  1.06783  1.06784  1.06760  1.06771  1.068534   
2023-02-13 08:19:00+00:00  1.06772  1.06792  1.06752  1.06755  1.068543   
2023-02-13 08:20:00+00:00  1.06755  1.06766  1.06747  1.06764  1.068476   
2023-02-13 08:21:00+00:00  1.06764  1.06780  1.06764  1.06771  1.068444   
2023-02-13 08:22:00+00:00  1.06772  1.06775  1.06759  1.06760  1.068436   
2023-02-13 08:23:00+00:00  1.06760  1.06768  1.06758  1.06764  1.068433   
2023-02-13 08:24:00+00:00  1.06760  1.06763  1.06746  1.06756  1.068435   
2023-02-13 08:25:00+00:00  1.06758  1.06770  1.06755  1.06764  1.068428   
2023-02-13 08:26:00+00:00  1.06763  1.06766  1.06744  1.06750  1.068439   
2023-02-13 08:27:00+00:00  1.06748  1.06760  1.06740  1.06756  1.068439   
2023-02-13 08:28:00+00:00  1.06754  1.06757  1.06738  1.06741  1.068442   
2023-02-13 08:29:00+00:00  1.06741  1.06764  1.06736  1.06761  1.068429   
2023-02-13 08:30:00+00:00  1.06755  1.06766  1.06750  1.06758  1.068402   
2023-02-13 08:31:00+00:00  1.06758  1.06764  1.06752  1.06762  1.068372   
2023-02-13 08:32:00+00:00  1.06762  1.06800  1.06762  1.06776  1.068277   
2023-02-13 08:33:00+00:00  1.06778  1.06793  1.06774  1.06780  1.068137   
2023-02-13 08:34:00+00:00  1.06778  1.06778  1.06767  1.06770  1.068010   
2023-02-13 08:35:00+00:00  1.06769  1.06790  1.06768  1.06788  1.067913   
2023-02-13 08:36:00+00:00  1.06786  1.06798  1.06782  1.06796  1.067923   
2023-02-13 08:37:00+00:00  1.06796  1.06796  1.06778  1.06786  1.067929   
2023-02-13 08:38:00+00:00  1.06786  1.06802  1.06779  1.06794  1.067966   
2023-02-13 08:39:00+00:00  1.06796  1.06800  1.06782  1.06782  1.067980   
2023-02-13 08:40:00+00:00  1.06782  1.06789  1.06780  1.06788  1.068003   
2023-02-13 08:41:00+00:00  1.06786  1.06790  1.06781  1.06786  1.068018   
2023-02-13 08:42:00+00:00  1.06784  1.06794  1.06784  1.06789  1.068038   
2023-02-13 08:43:00+00:00  1.06790  1.06802  1.06790  1.06802  1.068079   
2023-02-13 08:44:00+00:00  1.06802  1.06804  1.06786  1.06792  1.068095   
2023-02-13 08:45:00+00:00  1.06792  1.06800  1.06789  1.06794  1.068114   
2023-02-13 08:46:00+00:00  1.06794  1.06796  1.06790  1.06791  1.068114   
2023-02-13 08:47:00+00:00  1.06792  1.06792  1.06783  1.06790  1.068115   
2023-02-13 08:48:00+00:00  1.06789  1.06828  1.06789  1.06828  1.068164   
2023-02-13 08:49:00+00:00  1.06826  1.06828  1.06820  1.06822  1.068211   
2023-02-13 08:50:00+00:00  1.06820  1.06826  1.06808  1.06814  1.068225   
2023-02-13 08:51:00+00:00  1.06810  1.06810  1.06798  1.06798  1.068213   
2023-02-13 08:52:00+00:00  1.06798  1.06808  1.06798  1.06799  1.068213   
2023-02-13 08:53:00+00:00  1.06800  1.06813  1.06797  1.06809  1.068226   
2023-02-13 08:54:00+00:00  1.06808  1.06818  1.06801  1.06813  1.068230   
2023-02-13 08:55:00+00:00  1.06814  1.06814  1.06790  1.06793  1.068229   
2023-02-13 08:56:00+00:00  1.06796  1.06812  1.06795  1.06796  1.068229   
2023-02-13 08:57:00+00:00  1.06798  1.06798  1.06784  1.06786  1.068229   
2023-02-13 08:58:00+00:00  1.06786  1.06789  1.06766  1.06772  1.068243   
2023-02-13 08:59:00+00:00  1.06772  1.06772  1.06741  1.06744  1.068305   
2023-02-13 09:00:00+00:00  1.06744  1.06763  1.06734  1.06757  1.068327   
2023-02-13 09:01:00+00:00  1.06756  1.06756  1.06720  1.06720  1.068409   
2023-02-13 09:02:00+00:00  1.06721  1.06722  1.06695  1.06702  1.068496   
2023-02-13 09:03:00+00:00  1.06705  1.06728  1.06705  1.06709  1.068528   
2023-02-13 09:04:00+00:00  1.06711  1.06717  1.06700  1.06704  1.068557   
2023-02-13 09:05:00+00:00  1.06704  1.06716  1.06701  1.06706  1.068567   
2023-02-13 09:06:00+00:00  1.06706  1.06726  1.06704  1.06724  1.068555   
2023-02-13 09:07:00+00:00  1.06726  1.06748  1.06726  1.06744  1.068533   
2023-02-13 09:08:00+00:00  1.06750  1.06762  1.06748  1.06760  1.068452   
2023-02-13 09:09:00+00:00  1.06760  1.06772  1.06747  1.06760  1.068376   
2023-02-13 09:10:00+00:00  1.06763  1.06782  1.06762  1.06779  1.068324   
2023-02-13 09:11:00+00:00  1.06780  1.06794  1.06776  1.06790  1.068313   
2023-02-13 09:12:00+00:00  1.06789  1.06792  1.06774  1.06779  1.068285   
2023-02-13 09:13:00+00:00  1.06782  1.06815  1.06780  1.06814  1.068295   
2023-02-13 09:14:00+00:00  1.06816  1.06841  1.06815  1.06836  1.068348   
2023-02-13 09:15:00+00:00  1.06838  1.06840  1.06796  1.06800  1.068358   
2023-02-13 09:16:00+00:00  1.06802  1.06804  1.06784  1.06784  1.068343   
2023-02-13 09:17:00+00:00  1.06786  1.06794  1.06776  1.06780  1.068336   
2023-02-13 09:18:00+00:00  1.06780  1.06794  1.06779  1.06789  1.068354   
2023-02-13 09:19:00+00:00  1.06791  1.06793  1.06764  1.06764  1.068361   
2023-02-13 09:20:00+00:00  1.06764  1.06783  1.06764  1.06780  1.068377   
2023-02-13 09:21:00+00:00  1.06778  1.06786  1.06772  1.06776  1.068384   
2023-02-13 09:22:00+00:00  1.06775  1.06782  1.06748  1.06748  1.068355   
2023-02-13 09:23:00+00:00  1.06748  1.06757  1.06742  1.06757  1.068330   
2023-02-13 09:24:00+00:00  1.06758  1.06762  1.06750  1.06754  1.068287   
2023-02-13 09:25:00+00:00  1.06754  1.06784  1.06754  1.06776  1.068238   
2023-02-13 09:26:00+00:00  1.06774  1.06788  1.06760  1.06764  1.068204   
2023-02-13 09:27:00+00:00  1.06765  1.06765  1.06728  1.06733  1.068217   
2023-02-13 09:28:00+00:00  1.06734  1.06736  1.06724  1.06730  1.068240   
2023-02-13 09:29:00+00:00  1.06728  1.06734  1.06722  1.06730  1.068259   
2023-02-13 09:30:00+00:00  1.06728  1.06732  1.06723  1.06726  1.068270   
2023-02-13 09:31:00+00:00  1.06726  1.06728  1.06713  1.06722  1.068266   
2023-02-13 09:32:00+00:00  1.06722  1.06722  1.06690  1.06704  1.068286   
2023-02-13 09:33:00+00:00  1.06705  1.06708  1.06693  1.06694  1.068249   
2023-02-13 09:34:00+00:00  1.06694  1.06717  1.06693  1.06708  1.068113   
2023-02-13 09:35:00+00:00  1.06708  1.06711  1.06695  1.06710  1.068049   
2023-02-13 09:36:00+00:00  1.06707  1.06708  1.06695  1.06696  1.068018   
2023-02-13 09:37:00+00:00  1.06699  1.06700  1.06686  1.06686  1.067992   
2023-02-13 09:38:00+00:00  1.06686  1.06688  1.06678  1.06678  1.067940   
2023-02-13 09:39:00+00:00  1.06680  1.06689  1.06676  1.06678  1.067921   
2023-02-13 09:40:00+00:00  1.06678  1.06686  1.06670  1.06682  1.067853   
2023-02-13 09:41:00+00:00  1.06680  1.06704  1.06679  1.06690  1.067775   
2023-02-13 09:42:00+00:00  1.06690  1.06696  1.06684  1.06690  1.067742   
2023-02-13 09:43:00+00:00  1.06690  1.06690  1.06660  1.06672  1.067696   
2023-02-13 09:44:00+00:00  1.06671  1.06675  1.06652  1.06660  1.067654   
2023-02-13 09:45:00+00:00  1.06663  1.06666  1.06656  1.06658  1.067539   
2023-02-13 09:46:00+00:00  1.06658  1.06665  1.06633  1.06644  1.067449   
2023-02-13 09:47:00+00:00  1.06644  1.06658  1.06639  1.06648  1.067413   
2023-02-13 09:48:00+00:00  1.06650  1.06656  1.06645  1.06656  1.067362   
2023-02-13 09:49:00+00:00  1.06654  1.06674  1.06654  1.06674  1.067295   
2023-02-13 09:50:00+00:00  1.06673  1.06688  1.06661  1.06686  1.067232   
2023-02-13 09:51:00+00:00  1.06686  1.06742  1.06686  1.06736  1.067270   
2023-02-13 09:52:00+00:00  1.06736  1.06748  1.06730  1.06748  1.067369   
2023-02-13 09:53:00+00:00  1.06748  1.06756  1.06738  1.06756  1.067485   
2023-02-13 09:54:00+00:00  1.06756  1.06766  1.06754  1.06760  1.067584   
2023-02-13 09:55:00+00:00  1.06760  1.06776  1.06756  1.06776  1.067709   
2023-02-13 09:56:00+00:00  1.06775  1.06778  1.06768  1.06772  1.067819   
2023-02-13 09:57:00+00:00  1.06774  1.06813  1.06774  1.06800  1.067985   
2023-02-13 09:58:00+00:00  1.06804  1.06804  1.06787  1.06792  1.068109   
2023-02-13 09:59:00+00:00  1.06792  1.06792  1.06768  1.06770  1.068177   
2023-02-13 10:00:00+00:00  1.06770  1.06772  1.06753  1.06759  1.068223   
2023-02-13 10:01:00+00:00  1.06760  1.06784  1.06758  1.06782  1.068298   
2023-02-13 10:02:00+00:00  1.06783  1.06813  1.06780  1.06810  1.068412   
2023-02-13 10:03:00+00:00  1.06809  1.06810  1.06796  1.06808  1.068501   
2023-02-13 10:04:00+00:00  1.06807  1.06810  1.06798  1.06803  1.068555   
2023-02-13 10:05:00+00:00  1.06802  1.06810  1.06788  1.06789  1.068569   
2023-02-13 10:06:00+00:00  1.06790  1.06796  1.06781  1.06796  1.068551   
2023-02-13 10:07:00+00:00  1.06796  1.06796  1.06764  1.06772  1.068481   
2023-02-13 10:08:00+00:00  1.06772  1.06784  1.06762  1.06779  1.068393   
2023-02-13 10:09:00+00:00  1.06779  1.06779  1.06757  1.06764  1.068291   
2023-02-13 10:10:00+00:00  1.06763  1.06789  1.06763  1.06787  1.068178   
2023-02-13 10:11:00+00:00  1.06788  1.06806  1.06786  1.06806  1.068181   
2023-02-13 10:12:00+00:00  1.06806  1.06807  1.06791  1.06792  1.068172   
2023-02-13 10:13:00+00:00  1.06792  1.06793  1.06788  1.06792  1.068166   
2023-02-13 10:14:00+00:00  1.06792  1.06793  1.06773  1.06775  1.068156   
2023-02-13 10:15:00+00:00  1.06776  1.06782  1.06774  1.06778  1.068155   
2023-02-13 10:16:00+00:00  1.06776  1.06796  1.06775  1.06796  1.068163   
2023-02-13 10:17:00+00:00  1.06796  1.06796  1.06783  1.06786  1.068150   
2023-02-13 10:18:00+00:00  1.06785  1.06790  1.06777  1.06786  1.068146   
2023-02-13 10:19:00+00:00  1.06787  1.06787  1.06775  1.06776  1.068143   
2023-02-13 10:20:00+00:00  1.06780  1.06783  1.06771  1.06776  1.068126   
2023-02-13 10:21:00+00:00  1.06778  1.06789  1.06775  1.06780  1.068126   
2023-02-13 10:22:00+00:00  1.06780  1.06781  1.06771  1.06776  1.068091   
